system:index,CHILI,EVH,rdnbr,Aspect,Burning.Index,ERC,FM100,FM1000,mTPI,Max Gust,Slope,struccond
1111_0,171,11,110.3134361,2.1896493,45,55,9.1,11.9,0,30.75,4.518997,3
1112_0,167,10,-2.725850729,316.5571,51,66,7.2,10.5,-23,29.9299984,10.013394,3
1113_0,67,11,280.8367982,62.8388,43,54,9.4,12.5,-73,20.75,34.839916,3
1114_0,204,11,857.7320302,147.6785,39,53,8.8,12.8,71,30.38999939,20.086634,3
1115_0,217,10,963.6190659,240.04721,61,74,6.2,8.9,113,19.95999908,15.980145,3
1116_0,116,11,711.8231046,71.29107,41,54,8.8,12.4,-33,32.89999771,27.473192,3
1118_0,194,10,1078.597428,280.59546,39,49,10.6,12.4,-20,16.77000046,33.537212,3
1119_0,185,11,920.1153287,120.8506,42,54,9.3,12.8,24,16.19000053,5.7031884,3
1120_0,158,11,852.4025864,314.38947,41,54,9.7,12.2,29,27.70999908,16.466394,3
1121_0,120,9,941.7950025,0.085625544,45,57,8.6,12.1,-15,22.25,20.757137,3
1122_0,206,10,1054.816259,202.75008,41,54,8.8,12.4,17,31.59999847,11.606698,3
1123_0,103,11,836.6653389,90.79875,50,61,8.2,11,60,31.69999886,34.214527,3
1124_0,205,10,1347.784337,264.0377,60,74,7.2,8.5,31,22.37999916,32.15502,3
1125_0,189,10,555.9464454,263.0707,49,60,8.2,11.4,50,23.71999931,5.6196585,3
1126_0,157,10,1126.863104,299.9885,40,53,10.3,12.3,29,18.30999947,25.278685,3
1127_0,186,10,959.6499701,114.051674,49,60,8.1,11.5,-10,26.26000023,12.372211,3
1128_0,171,11,1038.336063,88.25133,42,54,9.3,12.8,20,16.19000053,5.815217,3
1129_0,234,10,46.61696977,205.0204,37,53,8.8,13,-47,33.88999939,21.246233,3
1130_0,218,10,154.5969423,205.336,42,55,10,12,10,19.48999977,16.96332,3
1131_0,134,10,533.6891006,350.62656,50,66,7.7,10.2,-40,27.87999916,21.873306,3
1132_0,225,11,708.1145342,178.3402,37,53,8.8,12.9,-23,32.04000092,20.722925,3
1133_0,104,10,1158.638572,357.91547,48,62,7.8,11.1,101,21.88999939,23.63359,3
1134_0,171,10,840.1691632,114.90191,37,53,8.8,12.9,-27,32.04000092,19.279139,3
1135_0,82,9,1073.975751,23.14549,45,57,8.6,12.1,-14,23.56999969,24.68633,3
1136_0,194,10,959.4553361,231.20276,46,60,8.1,11.7,46,23,5.0544705,3
1137_0,55,11,619.975677,7.2267747,49,60,8.3,11.1,80,28.43000031,32.96805,3
1138_0,223,10,1231.551749,202.46901,53,72,6.8,9.1,23,16.55999947,16.321531,3
1139_0,64,11,1109.898431,351.89633,43,56,9.2,12,-35,17.69999886,32.577866,3
1140_0,148,11,1378.263442,350.94073,61,72,6.8,9,-7,21.32999992,12.102875,3
1141_0,186,10,1064.504528,125.85284,43,55,9.4,12.1,31,15.07999992,6.3646073,3
1142_0,138,11,263.6255296,37.44843,45,55,9.1,11.9,11,29.95999908,7.4703474,3
1143_0,90,10,1232.273097,77.78621,43,54,9.4,12.7,59,25.15999985,36.56965,3
1144_0,68,8,842.2068143,2.1279778,55,76,6.6,8.3,-35,13.2699995,32.836033,3
1145_0,124,9,888.9683106,311.63806,58,71,6.8,9.4,3,19.95999908,32.095013,3
1146_0,210,10,1252.990651,198.77776,61,75,6.4,8.5,-27,18.80999947,10.37284,3
1147_0,132,11,1006.779861,353.54092,48,61,7.9,11.5,102,23.07999992,15.260598,3
1148_0,229,9,312.1692134,173.67024,50,65,7.5,10.5,33,16.88999939,33.184025,3
1149_0,237,11,314.6773847,220.6176,41,55,9.8,11.7,44,19.70999908,27.08353,3
1150_0,214,10,1181.947981,251.61324,61,79,5.9,8,-42,27.81999969,27.7027,3
1151_0,181,9,861.0561628,289.07565,33,47,10.4,13.6,-7,34.89999771,5.8072104,3
1152_0,165,11,845.6108945,52.371136,42,54,9.3,12.5,-19,22.47999954,5.9731593,3
1153_0,141,9,1052.615949,301.67825,41,53,9.8,12.3,77,25.01000023,27.09866,3
1154_0,109,9,1199.025153,70.36451,57,73,6.5,9.1,-78,20.93999863,27.033037,3
1155_0,205,10,1065.765985,202.05672,65,79,5.5,8.2,14,17.56999969,6.826353,3
1156_0,205,10,615.2162733,249.18056,45,55,9.1,11.9,-18,28.69999886,25.518465,3
1157_0,184,10,1489.822949,118.014046,61,78,6.2,8,0,21.92000008,18.221888,3
1159_0,98,11,1192.017167,309.1446,51,59,8.9,10.8,6,27.23999977,36.893486,3
1160_0,224,10,1160.55902,216.5001,40,51,10.3,13.2,26,27.04999924,14.579754,3
1161_0,183,10,322.6478018,268.5584,45,60,8.1,11.5,-99,32.36999893,3.1560237,3
1162_0,169,10,1109.133396,66.9989,43,59,8.4,11.7,56,26.3599987,3.9643836,3
1163_0,208,10,990.4980724,208.96689,45,57,8.6,12.1,41,19.48999977,11.203377,3
1164_0,114,10,-17.68723668,310.09824,40,54,9.8,12.2,80,24,37.58427,3
1165_0,182,10,205.9874793,207.20264,56,77,6.4,8.4,15,13.92000008,8.2645,3
1166_0,183,10,1325.488891,134.36684,56,76,6.8,8.1,1,11.73999977,1.8189908,3
1167_0,137,11,105.4958336,283.49637,42,54,8.8,12.6,-32,33.34999847,24.975199,3
1168_0,186,11,548.3414186,274.0864,48,59,8.5,11.4,-12,23.32999992,10.709946,3
1169_0,152,9,978.1774883,307.2625,61,72,6.8,9,42,21.32999992,22.735775,3
1170_0,209,10,28.13879189,169.42323,46,60,8.1,11.7,-13,19.94999886,11.905636,3
1171_0,200,10,814.7022543,219.34789,47,60,8.2,11.3,-9,20.53999901,8.10154,3
1172_0,150,10,1416.481695,45.954636,40,53,9.8,12.2,78,24.46999931,8.5258045,3
1173_0,229,10,1311.247499,165.17369,45,60,8.2,11.3,18,29.1799984,29.867159,3
1174_0,149,10,1243.979407,94.06159,46,58,9.1,11.1,29,22.5,25.30199,3
1175_0,180,10,1073.739142,119.48232,41,53,8.9,12.7,-45,33.34999847,15.048807,3
1176_0,167,10,760.1894253,302.96796,48,61,7.9,11.5,6,23.07999992,24.916914,3
1177_0,245,10,611.8583868,216.46112,46,60,8.4,11.2,47,20.02999878,42.131153,3
1178_0,187,11,1353.616837,133.04079,49,60,8.3,11.1,72,32.52999878,36.894638,3
1179_0,186,10,1061.633792,271.02246,44,55,8.8,12.4,67,22.92000008,26.228188,3
1180_0,24,11,1139.669731,10.179114,45,57,9,11.5,-43,24.23999977,29.35305,3
1181_0,195,10,1273.37891,134.30162,44,54,9.7,11.8,22,30.63999939,16.436054,3
1182_0,68,11,133.2102327,32.460487,62,78,6.1,8,-18,18.46999931,28.779596,3
1183_0,115,10,572.8490642,66.20583,38,50,10.8,12.8,-10,17.63999939,25.91208,3
1184_0,172,11,1301.371484,114.69578,51,62,7.8,10.9,153,29.23999977,15.149036,3
1185_0,208,8,952.036657,162.76125,59,70,6.9,9.5,75,19.25,8.339153,3
1186_0,189,10,37.03266979,193.21185,43,56,8.9,12.2,-80,20.36999893,6.1859536,3
1187_0,206,10,899.9759655,252.89587,47,60,8.2,11.3,-42,21.5,28.461123,3
1188_0,175,10,1250.11428,118.81924,40,51,10.3,13.2,-96,26.67000008,24.822844,3
1189_0,182,11,182.6862377,276.81296,34,45,11.5,13.5,22,21.86999893,9.398413,3
1190_0,193,10,209.6557908,140.7504,37,53,8.8,13,16,35.27000046,9.416532,3
1191_0,221,11,1224.502721,31.067684,38,50,10.8,12.8,-55,17.63999939,18.958784,3
1192_0,194,10,227.0045915,171.58269,41,54,8.8,12.4,4,25.14999962,4.8331695,3
1193_0,226,11,737.8600039,216.56718,54,75,6.7,8.5,-36,15.61999989,17.582296,3
1194_0,125,10,1301.00582,67.30543,40,53,10.4,12.4,71,18.97999954,24.343554,3
1195_0,245,10,1024.428998,217.36722,61,74,6.4,8.8,-40,18.31999969,26.2413,3
1196_0,231,10,790.5065784,173.09856,44,57,8.8,12.1,30,29.82999992,25.728231,3
1197_0,236,10,1083.206099,175.65044,41,51,10.1,13.2,120,25.17000008,26.968546,3
1198_0,119,10,16.902349,47.60024,49,62,8,11.2,-60,14.28999996,18.944714,3
1199_0,227,11,943.8108265,159.19283,41,53,8.9,12.7,-12,33.34999847,29.371536,3
1200_0,183,9,1181.18931,286.26486,41,51,10.1,13.2,-89,25.15999985,38.846107,3
1201_0,162,10,392.9291013,112.85187,59,73,6.6,8.7,26,16.21999931,24.874962,3
1202_0,76,10,439.1144501,50.32729,51,69,6.8,9.9,-49,39.22999954,31.16636,3
1203_0,147,9,460.6695967,352.64398,46,60,8.4,11.2,-29,20.53999901,12.895766,3
1204_0,180,10,690.2188835,51.903202,43,55,9.8,11.9,10,15.92999935,12.592893,3
1205_0,169,10,521.1669549,59.158756,42,55,9.9,11.7,-92,20.64999962,2.5622292,3
1206_0,186,9,447.4979759,217.1349,36,51,9.5,12.9,32,34.06999969,2.2410727,3
1207_0,179,10,856.7309858,109.5497,32,46,11,13.6,34,29.51000023,3.4151144,3
1208_0,161,10,1296.208419,117.89387,41,53,9.9,12.4,-37,17.6099987,35.232666,3
1209_0,104,11,157.1590573,38.021046,45,55,9.1,11.9,60,32.11000061,20.49256,3
1210_0,240,9,1171.354509,231.47623,40,52,10.4,12.6,-43,23.93000031,33.542282,3
1211_0,179,10,1030.22051,287.66098,40,53,9.8,12.2,115,24.15999985,11.668058,3
1212_0,133,10,698.0111699,39.32375,48,68,7.1,10,21,31.9299984,14.798315,3
1213_0,150,10,1080.81141,287.1714,49,60,8,11.3,1,32.06999969,36.464863,3
1214_0,180,10,1250.797907,256.62308,33,47,10.4,13.6,76,36.54999924,1.1424091,3
1215_0,131,9,716.5678366,16.178486,46,59,8.4,11.6,64,27.29999924,15.482119,3
1216_0,200,10,1054.795347,137.0869,40,51,10.3,13.2,0,25.32999992,26.940907,3
1217_0,104,10,667.085728,49.154503,50,67,7.2,10.1,60,39.22999954,24.160025,3
1218_0,85,11,233.3889636,58.87341,44,56,9.1,12.2,38,25.36999893,32.91858,3
1219_0,206,11,462.4981573,230.52254,33,47,10.4,13.6,3,36.39999771,11.813091,3
1220_0,229,11,1250.188711,178.0139,44,57,9.1,11.8,6,26.67000008,21.66555,3
1222_0,145,10,385.3170192,339.91238,51,64,7.5,10.8,13,23.07999992,15.994806,3
1223_0,222,10,786.922244,203.10138,41,54,8.7,12.8,-5,30.23999977,16.180334,3
1224_0,149,10,717.6421515,17.617382,63,80,6.1,7.5,25,22.38999939,12.283429,3
1225_0,199,10,549.6310665,297.14255,59,73,7,8.7,-66,20.42000008,9.884215,3
1226_0,153,11,786.738071,22.203943,32,46,11,13.6,0,29.71999931,13.546381,3
1227_0,250,10,849.1670925,194.3952,50,66,7.7,10.2,-67,35.75999832,35.46783,3
1228_0,178,10,831.0998387,86.49586,44,57,8.7,12,78,25.25,0.8196241,3
1229_0,150,11,910.9741867,341.4497,38,53,9.1,12.5,18,31.59999847,11.585666,3
1230_0,157,10,765.0284874,304.0923,40,57,8.4,12.1,46,29.9299984,18.234074,3
1231_0,180,8,590.9633452,122.09341,34,46,11,13.1,-4,21.22999954,1.9462196,3
1232_0,93,10,1261.271011,4.7491775,46,58,8.6,11.5,43,22.5,27.917692,3
1233_0,113,9,1140.324045,7.0845766,43,56,9.2,12,-7,17.73999977,16.699093,3
1234_0,183,11,994.7653419,293.71448,44,57,9.1,11.8,8,26.22999954,30.43005,3
1235_0,156,11,870.0739601,100.49958,54,73,7,8.8,-18,13.07999992,19.038353,3
1236_0,140,10,381.755548,11.43698,43,55,8.7,12.3,-97,33.20999908,11.758058,3
1237_0,237,10,733.0454152,175.1144,44,56,9.1,12.2,-69,27.65999985,37.466877,3
1238_0,93,10,1102.837389,42.24666,40,52,10.4,12.6,0,23.13999939,27.85735,3
1239_0,150,11,922.0942106,54.253876,32,46,11,13.6,36,29.71999931,10.477692,3
1240_0,216,8,403.8076852,237.89156,40,53,10.4,12.3,2,19.06999969,16.06646,3
1241_0,210,10,824.9909601,231.94366,34,49,10.4,12.9,48,20.79999924,13.086928,3
1242_0,94,10,1078.493159,44.240112,51,61,8.3,10.8,0,16.80999947,17.353493,3
1243_0,197,11,749.4723168,270.863,39,53,9.2,12.2,-104,38.04000092,13.375049,3
1245_0,98,10,92.8924169,17.25546,36,48,10.3,13.3,28,21.05999947,8.825519,3
1246_0,164,10,1126.326128,275.12955,62,78,5.8,8.1,25,20.40999985,39.18171,3
1247_0,174,10,88.3770089,319.02148,50,66,7.7,10.2,-59,21.69999886,4.3339615,3
1248_0,142,10,37.21158031,18.281105,43,54,9.4,12.5,-14,20.70999908,14.737342,3
1249_0,168,0,700.3470648,331.225,54,75,6.8,8.3,-22,18.84000015,6.4199686,3
1250_0,189,10,988.3142386,148.3001,40,54,9.8,12.2,-28,19.68000031,18.629353,3
1251_0,163,10,1166.60291,307.39676,41,53,10.2,12.4,-47,18.02000046,20.307209,3
1252_0,192,10,828.1679077,134.49681,50,61,7.8,11.2,140,22.55999947,12.547373,3
1253_0,183,10,127.6534493,190.54535,45,55,9.1,11.9,-46,28.69999886,2.1991458,3
1254_0,23,10,204.5454545,26.584421,60,67,7.4,9.7,189,22.12999916,42.059113,3
1256_0,120,11,879.8298748,57.238144,39,54,9.2,12.1,-4,32.54999924,8.631896,3
1257_0,86,10,138.237344,3.2157753,46,54,9.5,11.8,-37,29.86999893,28.276503,3
1258_0,194,10,904.5462928,140.38016,41,53,9.5,12.1,-108,30.95999908,11.80305,3
1259_0,214,11,668.9582628,210.17021,44,57,8.9,11.7,-53,18.93000031,12.08684,3
1260_0,176,11,271.2568645,298.5148,59,70,6.9,9.5,-32,20.89999962,25.163242,3
1261_0,143,11,449.6489127,289.5526,49,60,8.3,11.1,-119,32.38999939,42.57392,3
1262_0,207,11,189.1523067,204.95374,55,76,6.7,8.4,-98,12.50999928,9.079363,3
1263_0,191,11,1277.42521,141.92043,53,74,6.8,8.7,42,15.07999992,7.720787,3
1264_0,106,11,276.9829156,47.58625,51,63,7.8,10.8,89,27.67000008,20.734873,3
1265_0,28,11,789.9374237,3.2060134,43,56,9.2,12,0,18.46999931,39.90661,3
1266_0,196,10,-33.78546169,256.34106,51,69,6.8,9.9,-142,36.32999802,10.410562,3
1267_0,157,10,511.4427482,336.42313,61,75,6.4,8.6,-45,12.48999977,24.52864,3
1268_0,120,10,1088.251066,92.61072,62,76,5.8,8.6,-55,17.86999893,35.051704,3
1269_0,103,10,375.5040229,10.442699,44,57,8.8,12.1,25,25.53999901,20.04425,3
1270_0,171,11,175.0505423,340.5268,39,53,8.8,12.8,-8,33.84999847,4.2906485,3
1272_0,176,9,506.8226253,37.65406,63,80,6.1,7.5,-43,22.80999947,2.8240643,3
1273_0,143,10,925.1202933,56.400505,45,57,8.6,12.1,40,21.01000023,14.419214,3
1274_0,134,11,741.6082492,15.77803,44,57,9.1,11.8,32,27.04999924,18.1133,3
1275_0,77,11,899.5071361,77.0094,44,56,9,12.2,-44,13.17999935,28.156057,3
1276_0,189,11,408.7327361,253.4301,35,50,10.6,12.6,9,34.89999771,6.452557,3
1277_0,185,10,14.48273227,267.7631,39,53,10.7,12.4,41,14.61999989,3.0212047,3
1278_0,185,10,539.8630997,125.13425,48,59,8.5,11.4,-7,23.32999992,8.653379,3
1279_0,226,10,1098.400663,218.3796,41,53,10.2,12.4,45,18.02000046,18.218792,3
1280_0,197,11,572.9736736,180.53307,53,74,6.8,8.7,7,14.75999928,5.718674,3
1281_0,227,11,1199.351719,201.99963,51,62,7.8,10.9,105,29.23999977,16.483477,3
1282_0,153,11,866.8176952,340.39764,61,75,6,8.9,-101,14.60999966,17.488424,3
1283_0,196,10,943.5762376,304.71057,43,55,9,12.1,28,30.38999939,21.233284,3
1284_0,110,10,666.4210113,3.457567,52,72,6.8,9.3,142,16.23999977,30.911943,3
1285_0,154,11,33.79314786,4.2722754,46,56,9.4,11.4,-56,19.55999947,7.3139873,3
1288_0,151,10,197.1547848,58.56245,49,60,8.1,11.5,112,26.18000031,9.729722,3
1289_0,211,10,69.0069118,221.66785,38,53,9.1,12.5,16,35.27999878,9.363594,3
1290_0,195,11,1321.609802,169.75159,53,74,6.8,8.7,32,15.07999992,5.5666575,3
1291_0,145,10,1273.281909,290.6667,40,53,10.4,12.4,46,18.97999954,38.61303,3
1292_0,168,10,424.6821038,94.51132,62,77,6.5,8,36,20.82999992,11.286459,3
1293_0,123,11,178.2881763,34.859005,45,57,8.6,12.1,-16,23.56999969,17.567078,3
1294_0,33,11,130.364621,46.74339,44,57,9.3,11.6,31,21.06999969,34.53283,3
1295_0,202,10,100.6423963,265.99454,43,58,8.2,11.7,-25,32.06999969,25.089718,3
1296_0,216,10,1292.11727,197.5991,47,60,8.2,11.1,-34,27.67000008,12.829485,3
1297_0,174,10,1421.459226,103.56655,51,64,7.5,10.8,-39,21.01000023,13.072995,3
1298_0,131,1,1036.265311,355.2259,41,58,8.3,12,-30,33.97999954,15.473887,3
1300_0,95,10,382.2560967,73.47011,46,54,9.5,11.8,-55,29.92000008,26.555937,3
1301_0,231,8,1215.142998,176.79402,52,71,7.1,9.4,80,14.48999977,22.542934,3
1302_0,156,11,803.1377305,332.42526,40,53,10.6,12.1,-1,15.75999928,18.357248,3
1303_0,95,11,-12.11354205,18.40625,45,57,8.4,12.2,-13,27.01000023,20.565626,3
1304_0,127,11,975.9649898,84.29074,41,53,9.5,12.1,-78,32.46999741,29.834402,3
1305_0,152,10,411.8935252,105.23696,51,66,7.2,10.5,-46,25.89999962,36.32558,3
1306_0,187,10,18.58739277,270.5317,61,66,7.3,10.1,-17,28.28999901,13.116002,3
1307_0,135,10,1194.843862,92.43835,46,59,8.4,11.6,63,25.18999863,30.831459,3
1308_0,199,10,196.912954,147.62097,62,80,5.6,7.8,35,26.26000023,8.546879,3
1309_0,154,11,1149.968031,288.78418,59,73,6.6,8.7,-36,19.18000031,26.596083,3
1310_0,106,1,480.6132401,339.83752,54,75,6.7,8.5,32,13.97999954,28.180506,3
1311_0,109,11,502.0039604,353.3765,42,55,9.9,11.7,41,19.70999908,23.863337,3
1312_0,181,11,538.9016266,252.95721,41,54,9.7,12.2,-66,24.60000038,2.849848,3
1313_0,198,10,-90.15500136,206.00461,50,66,7.7,10.2,-88,27.87999916,6.2416425,3
1314_0,174,10,1122.734035,295.97305,42,55,9.4,11.8,67,25.25,8.515648,3
1315_0,233,10,291.8673512,221.47984,46,60,8.1,11.7,-95,23,20.547338,3
1316_0,168,10,1108.906959,118.448364,62,76,5.8,8.6,-92,18.31999969,10.910456,3
1317_0,206,10,975.3224483,213.66734,61,75,6.2,8.6,83,14.92000008,7.350473,3
1319_0,174,1,651.6899373,302.05066,43,58,8.2,11.7,3,33.54999924,10.849386,3
1320_0,87,10,104.2290009,10.469782,42,54,8.8,12.6,23,33.27999878,22.521038,3
1321_0,251,10,1226.722389,199.59404,41,53,9.9,12.4,-15,22.76999855,34.504692,3
1322_0,208,10,304.4148889,227.89894,38,53,9.1,12.5,-46,34.09000015,10.088477,3
1324_0,211,11,865.4541049,148.87993,43,55,9.4,12.1,-11,15.07999992,24.992336,3
1326_0,207,11,517.5933762,150.37292,51,66,7.2,10.5,1,29.9299984,16.526863,3
1327_0,109,11,850.2226631,11.067156,54,75,6.7,8.5,-121,14.36999989,17.33657,3
1328_0,166,10,1091.601521,96.12371,38,53,9.2,12.5,-2,27.09000015,15.038056,3
1329_0,183,11,131.7189576,119.0233,54,75,6.7,8.5,-18,17.61999893,7.884622,3
1330_0,111,10,380.7221635,97.16816,37,53,8.9,12.9,-51,34.81999969,34.84312,3
1331_0,220,11,1109.019652,228.20343,37,53,8.8,13,-14,35.27000046,14.179586,3
1332_0,131,10,899.2731143,51.75568,42,55,9.4,11.8,64,25.95999908,17.824825,3
1333_0,164,10,875.2993582,309.65872,41,53,10.2,12.4,49,19.18999863,13.79019,3
1335_0,181,11,502.4851462,275.48657,50,67,7.2,10.1,5,37.97999954,21.277588,3
1336_0,135,11,1382.956563,319.5456,46,59,8.4,11.6,-38,25.18999863,20.190775,3
1337_0,136,11,1022.003818,310.1536,40,53,10.4,12.3,31,23.13999939,27.209074,3
1338_0,140,10,1356.787349,52.59212,61,74,6.4,8.8,-64,22.78999901,14.534363,3
1339_0,222,0,876.8265939,204.49132,44,57,9.1,11.8,15,26.22999954,14.375057,3
1340_0,82,10,467.3642003,64.23153,46,54,9.5,11.8,-15,29.92000008,33.221687,3
1341_0,183,10,215.9943699,276.41818,40,57,8.4,12.1,4,32.59000015,22.199427,3
1342_0,207,10,206.1203803,240.79579,37,53,9.1,12.7,13,33.57999802,12.852577,3
1343_0,105,10,775.5640741,13.607716,51,61,8.5,10.7,-1,24.22999954,21.495203,3
1345_0,209,10,815.861396,232.20482,32,46,11,13.6,37,24.65999985,14.325221,3
1346_0,160,10,104.4813363,41.648167,61,80,5.6,7.7,-79,28.87999916,8.538347,3
1347_0,177,11,892.5633044,320.94293,36,51,9.5,12.9,16,34.04000092,3.1764965,3
1348_0,122,11,1280.182373,86.07394,45,58,8.9,11.4,4,25.95999908,27.169298,3
1349_0,127,10,1.538092283,14.124985,39,56,8.6,12.4,75,36.14999771,14.858418,3
1350_0,210,11,1145.01259,269.65237,38,49,10.5,12.8,-9,17.61999893,36.731335,3
1351_0,182,11,225.5240365,122.03169,36,51,9.5,12.9,17,34.06999969,3.726949,3
1352_0,199,10,205.6243681,147.59906,45,58,8.3,11.9,-135,31.34000015,13.481408,3
1353_0,241,10,10.88111823,184.03928,50,67,7.1,10,85,26.36999893,33.78328,3
1354_0,184,10,950.4483426,279.339,35,46,11.2,13.4,66,21.86999893,7.9124904,3
1356_0,193,11,594.8352047,197.4591,55,76,6.7,8.3,-13,11.89999962,3.674484,3
1357_0,182,10,46.52225598,276.74854,34,46,11.2,13.1,-4,33.71999741,20.071684,3
1358_0,193,10,1282.206927,269.43143,46,60,8.2,11.5,52,20.04999924,28.42398,3
1359_0,149,10,1009.614086,18.972296,48,61,7.9,11.5,-7,23.07999992,9.430621,3
1360_0,159,11,593.7312881,346.92294,42,54,9.3,12.5,12,22.47999954,7.344456,3
1361_0,186,11,405.7388096,272.2191,43,59,8.4,11.7,22,28.38999939,27.674639,3
1362_0,192,9,82.78806058,142.47519,39,53,10.7,12.4,-39,15.30999947,17.461658,3
1363_0,167,11,1322.993396,312.193,61,74,6.2,8.9,-11,19.95999908,13.159529,3
1364_0,190,10,1314.523342,272.5293,48,61,7.9,11.5,49,23.07999992,18.975967,3
1365_0,225,10,56.93771938,178.21208,39,56,8.6,12.4,81,36.14999771,19.640703,3
1366_0,204,10,28.19263501,261.94238,64,82,5.5,7.3,-90,29,31.13483,3
1367_0,176,10,1039.351046,82.10282,46,62,8,10.4,-70,20.67000008,10.545212,3
1368_0,221,9,490.456622,245.38123,48,62,8.1,10.7,14,22.54999924,18.861832,3
1369_0,195,10,999.5445008,144.2016,64,83,5.2,7.4,22,27.22999954,10.890662,3
1370_0,204,10,27.46328375,169.37907,48,62,8.1,10.7,-35,20.68000031,10.53577,3
1371_0,187,10,1049.438424,123.26971,61,79,5.9,8,3,23.75,11.495742,3
1372_0,157,11,-19.34920095,76.471886,54,76,6.7,8.3,33,13.79999924,9.88687,3
1373_0,53,10,943.782126,5.2492604,49,60,8.1,11.5,20,26.18000031,33.11071,3
1375_0,226,11,66.99497038,189.90001,41,53,9.8,12.3,-48,28.38999939,15.06641,3
1377_0,236,11,619.429321,224.18658,37,53,9.6,12.4,-67,31.15999985,31.693975,3
1378_0,107,10,594.4563182,94.5636,44,57,9.1,11.8,-55,26.79999924,35.02588,3
1379_0,44,10,1210.32869,42.393623,63,79,6,7.8,73,24.76999855,33.716595,3
1380_0,176,9,517.9153446,7.625916,40,51,10.6,12.9,-56,21.48999977,2.5976372,3
1381_0,152,11,930.6542203,87.79503,44,57,9.1,11.8,5,27.65999985,26.902529,3
1382_0,194,10,1399.239823,140.25748,65,79,5.5,8.2,12,17.56999969,13.17554,3
1383_0,127,10,971.9762887,77.82076,43,56,9.2,11.6,-6,23.26999855,33.490276,3
1384_0,189,10,91.04545541,170.46065,41,54,8.7,12.8,-8,30.23999977,1.4392866,3
1386_0,178,10,107.9105387,25.166334,48,62,7.8,11.1,5,27.51000023,1.0063975,3
1387_0,160,11,138.424566,52.921104,61,72,6.8,9,-9,23.01000023,12.700569,3
1388_0,165,11,931.2837038,356.53552,32,46,11,13.6,-17,30.42000008,7.4586105,3
1389_0,180,9,1158.590658,282.39066,33,47,10.4,13.6,41,36.54999924,3.156713,3
1390_0,128,10,1146.230142,76.51784,40,54,8.8,12.6,-88,31.03999901,20.866043,3
1391_0,166,10,335.5437974,50.789886,46,60,8.1,11.7,37,19.94999886,5.347659,3
1392_0,123,10,470.5240082,50.764343,54,74,6.7,8.8,36,13.10999966,17.26879,3
1393_0,55,11,1089.773404,58.12597,41,53,8.9,12.7,51,32.81999969,33.018555,3
1394_0,185,11,226.6771511,264.90244,51,72,6.7,9.2,-16,18.96999931,6.9535966,3
1395_0,170,11,329.0631673,335.76834,54,76,6.7,8.3,-64,13.79999924,5.3281116,3
1396_0,214,9,742.4185948,239.98636,62,76,5.8,8.6,-54,22.71999931,13.59318,3
1397_0,147,9,342.1206798,350.68668,39,53,10.7,12.4,-15,15.30999947,13.667863,3
1398_0,68,11,1215.106047,35.575512,47,57,9.1,11.3,99,18.37999916,31.226978,3
1399_0,182,10,785.0811378,124.581924,39,53,9,12.6,38,33.48999786,4.229906,3
1401_0,168,10,216.4396685,320.72815,37,53,9.6,12.4,35,33.29000092,6.8114305,3
1402_0,206,10,785.2983057,150.21931,57,73,6.5,9.1,71,15.88000011,25.802734,3
1403_0,89,10,1080.871096,53.780777,39,49,10.6,12.4,56,17.53999901,30.544476,3
1404_0,167,10,10.0498844,86.25076,45,57,8.6,12.1,-25,22.25,8.72719,3
1405_0,171,11,287.6582598,81.012665,54,76,6.7,8.3,45,13.68999958,5.628423,3
1406_0,183,11,865.5995684,131.97025,54,75,6.7,8.5,21,16.82999992,2.3994534,3
1407_0,245,11,914.5494023,188.12962,50,60,8.9,10.7,90,26.54999924,30.355434,3
1408_0,166,10,1215.06971,10.328323,62,75,6.9,8.2,-45,20.65999985,6.6958866,3
1409_0,141,0,1235.805279,101.48202,37,53,8.9,12.9,104,35.81999969,35.458035,3
1410_0,177,11,1325.836885,294.0954,41,54,8.8,12.4,-20,26.40999985,3.7265337,3
1411_0,124,11,117.6473873,320.64267,61,72,6.8,9,-9,20.89999962,26.19229,3
1412_0,93,9,1311.225347,347.20975,57,73,6.5,9.1,-22,20.93999863,27.232784,3
1413_0,220,0,1289.758285,161.39424,40,51,10.6,12.9,48,21.48999977,32.27685,3
1414_0,236,10,69.00455485,190.65442,39,54,8.6,12.8,29,31.56999969,24.71661,3
1415_0,132,11,806.6327495,308.9033,38,50,10.8,12.8,-34,22.28999901,23.776943,3
1416_0,106,10,1358.128929,71.803635,41,54,9.9,11.6,35,16.52999878,27.711187,3
1417_0,178,10,1332.032252,114.57796,44,57,8.8,12.1,-66,26.22999954,14.28132,3
1418_0,194,10,1135.083359,238.8141,50,69,7.1,9.7,-54,31.38999939,6.1550174,3
1419_0,136,10,111.9540997,56.002235,34,46,11.2,13.1,49,29.84999847,13.533176,3
1420_0,105,11,1199.155254,50.565666,39,54,8.6,12.8,31,33.72999954,24.928213,3
1421_0,247,11,1071.143184,207.17293,40,51,10.6,12.9,-14,21.48999977,26.144863,3
