system:index,CHILI,EVH,RdNBR_early,RdNBR_update,comp,diff,Aspect,Burning.Index,ERC,FM100,FM1000,mTPI,max_FRP,Max Gust,Slope,Structural Class,sum_FRP
609_0,116,10,312.5854441,111.0020183,312.5854441,201.5834258,55.307102,46,54,9.5,11.8,-56,7942.76,29.86999893,14.626971,2,257075.6003
611_0,209,9,79.54155961,62.70875167,79.54155961,16.83280794,162.76425,55,76,6.7,8.3,16,2044.5734,12.36999989,13.83257,2,24417.16956
612_0,171,9,291.0189168,306.3332768,306.3332768,-15.31436,24.922184,54,75,6.7,8.6,49,1501.6804,13.5,2.3225205,2,19535.14777
613_0,194,1,3355.377574,948.7166521,3355.377574,2406.660922,194.03973,44,57,8.9,11.7,109,4151.346,18.93000031,3.4486742,2,212820.6606
615_0,172,10,922.8728943,628.8794096,922.8728943,293.9934847,287.86978,41,54,9.7,12.2,-3,9267.19,24.60000038,15.6317425,2,773512.469
616_0,181,11,454.9337468,230.8644557,454.9337468,224.0692911,118.1854,54,75,6.8,8.4,-39,1140.8964,14.30999947,0.57059973,2,21617.53314
617_0,252,10,956.08228,773.5547838,956.08228,182.5274962,189.03728,62,78,6.1,8,-76,5417.5493,21,38.654064,2,80579.83464
618_0,197,11,873.8106006,957.2717013,957.2717013,-83.4611007,161.28897,51,61,8.3,10.8,46,1388.9998,22.26999855,8.489639,2,29726.14978
619_0,190,10,182.2720597,280.0292624,280.0292624,-97.7572027,236.51976,41,53,8.9,12.7,-19,9771.433,32.81999969,4.1509366,2,337816.9362
620_0,181,9,-660.4774313,208.274784,208.274784,-868.7522153,137.43852,53,72,6.8,9.1,26,6645.517,18.56999969,1.1773682,2,320381.2844
621_0,185,10,106.5202354,461.8888026,461.8888026,-355.3685672,276.87805,64,79,6,7.8,30,7198,19.76000023,24.12836,2,214883.4157
622_0,188,9,1192.688501,979.3939254,1192.688501,213.2945756,194.88945,42,54,9.3,12.8,39,4657.1685,20.70999908,1.8190628,2,145234.3999
623_0,218,10,985.5252223,860.6089717,985.5252223,124.9162506,246.87625,45,57,9,11.5,21,9858.388,26.47999954,40.60369,2,233863.3707
624_0,206,11,1202.415863,963.6766899,1202.415863,238.7391731,170.41609,53,72,6.8,9.1,13,4532.0713,19.77999878,11.540761,2,153606.916
626_0,119,11,951.9217014,712.6964512,951.9217014,239.2252502,90.393776,64,81,6,7.5,-10,8592.118,23.01000023,32.699253,2,128336.5712
627_0,221,9,752.3999972,405.6529554,752.3999972,346.7470418,217.66235,44,58,8.6,11.7,14,8852.45,30.6799984,18.56092,2,334677.4101
628_0,171,1,830.143956,699.4475736,830.143956,130.6963824,340.50015,41,53,9.8,12.3,90,8176.421,25.01000023,4.4644637,2,857398.2266
629_0,184,11,825.7419933,791.9291106,825.7419933,33.8128827,139.07373,54,75,6.8,8.4,-29,2828.921,14.5899992,3.6610723,2,106552.7285
631_0,183,9,1157.057393,928.4739754,1157.057393,228.5834176,272.72324,47,60,8.2,11.3,29,5176.3076,23.61999893,32.961052,2,623241.7799
632_0,143,2,535.5649133,391.8025205,535.5649133,143.7623928,176.7376,38,54,9.2,12,-16,867.3507,29.15999985,6.842602,2,5179.3479
634_0,181,10,1305.811199,1143.025673,1305.811199,162.785526,120.297714,54,75,6.8,8.5,-28,4532.0713,17.29999924,6.0206275,2,153606.916
635_0,208,9,-41.07672649,-533.7235827,-41.07672649,492.6468562,186.97653,54,75,6.7,8.5,51,6762.7803,15.61999989,10.507341,2,659786.7347
636_0,133,11,992.0231649,743.389343,992.0231649,248.6338219,46.93734,40,53,10.3,12.3,22,9606.4,18.30999947,16.391619,2,497663.9528
637_0,214,8,423.8016859,565.8051355,565.8051355,-142.0034496,161.63779,54,75,6.8,8.4,4,1140.8964,14.5899992,16.384373,2,21617.53314
639_0,200,11,582.1024304,203.328539,582.1024304,378.7738914,224.32317,43,56,9.2,12,17,4151.346,17.57999992,2.1544526,2,212820.6606
640_0,185,8,126.0728115,414.9319578,414.9319578,-288.8591463,128.87602,55,76,6.7,8.4,53,429.1458,13.13000011,6.446652,2,429.145813
643_0,168,1,1034.382462,691.4434342,1034.382462,342.9390278,112.65599,44,58,8.6,11.9,-28,8852.45,27.65999985,24.436022,2,334677.4101
644_0,221,11,542.1949678,557.7081636,557.7081636,-15.5131958,243.4529,55,76,6.6,8.3,-86,429.1458,13.2699995,31.869429,2,429.145813
645_0,199,11,262.8348358,160.8828699,262.8348358,101.9519659,138.49686,65,83,5.7,7.2,34,1194.8325,17.85000038,8.900569,2,29251.80179
646_0,119,11,655.5180893,327.6816087,655.5180893,327.8364806,93.27708,50,67,7.2,10.1,19,8924.528,38.37999725,29.171692,2,358660.9554
647_0,163,11,1016.225682,846.0976794,1016.225682,170.1280026,63.493977,55,76,6.8,8.3,3,3689.921,11.73999977,7.5128818,2,63177.34735
648_0,217,11,838.8154318,506.4890608,838.8154318,332.326371,169.38844,43,55,9,12.1,16,4714.2246,25.54999924,19.316593,2,187729.4472
649_0,203,1,928.4332709,374.0706296,928.4332709,554.3626413,230.15514,41,53,10.2,12.4,-27,9528.003,16.90999985,9.710358,2,253193.4421
650_0,239,10,606.8483466,349.3107489,606.8483466,257.5375977,173.82849,35,46,11.2,13.4,4,8805.521,21.05999947,36.000446,2,284132.6337
651_0,179,10,804.4560491,894.0278962,894.0278962,-89.5718471,107.74021,55,76,6.6,8.3,70,429.1458,13.88999939,5.233505,2,429.145813
652_0,212,9,1120.066061,976.7943966,1120.066061,143.2716644,155.56058,41,53,8.9,12.7,0,8096.6724,32.80999756,17.597178,2,218446.0367
653_0,207,8,778.4960617,764.5936467,778.4960617,13.902415,162.28642,56,77,6.4,8.4,14,6567.1606,13.88000011,13.998864,2,160832.0293
654_0,144,10,758.8266978,1028.265259,1028.265259,-269.4385612,102.492874,43,58,8.2,11.7,64,7063.4434,33.54999924,18.985903,2,471649.5624
655_0,229,9,522.5704739,467.7437593,522.5704739,54.8267146,220.30782,39,53,10.7,12.4,-1,1673.1063,14.61999989,21.812084,2,63596.04858
656_0,196,10,30.64567373,13.41492704,30.64567373,17.23074669,174.17902,55,77,6.4,8.1,-27,2828.921,14.25,10.764634,2,106552.7285
657_0,165,11,579.4078854,950.514674,950.514674,-371.1067886,68.24213,48,68,7.1,10,7,8555.297,28.01999855,6.8969,2,746382.1526
658_0,125,11,522.2476836,412.1007105,522.2476836,110.1469731,11.072481,39,54,8.6,12.8,31,9594.372,33.72999954,18.597609,2,321888.2111
659_0,161,11,130.8522146,-273.4743806,130.8522146,404.3265952,317.11975,59,70,6.9,9.5,-3,9050.393,15.75999928,14.540784,2,636317.8454
660_0,122,11,-139.9875667,-72.87867473,-72.87867473,-67.10889197,323.8739,46,60,8,11.3,165,9647.551,29.04999924,24.574238,2,437971.7521
661_0,234,9,536.2094869,471.6136695,536.2094869,64.5958174,220.38094,46,59,8.4,11.6,-12,1358.4735,29.1099987,22.575748,2,14561.67285
662_0,170,10,636.7644149,687.5901872,687.5901872,-50.8257723,20.621624,39,53,9.2,12.2,-110,3040.106,38.04000092,1.4069921,2,43182.88733
664_0,232,0,856.4537896,689.3408724,856.4537896,167.1129172,168.78682,37,53,9.3,12.9,39,7255.7817,37.36000061,33.6833,2,102163.6768
665_0,218,10,731.0334531,985.6653362,985.6653362,-254.6318831,177.6555,62,79,5.5,8,75,7792.9395,26.37999916,13.195791,2,140080.3899
666_0,186,10,526.3043855,558.4966231,558.4966231,-32.1922376,274.72803,60,74,7.2,8.5,-71,9320.295,22.78999901,0.84469426,2,353276.0881
667_0,219,10,-220.4426999,-158.0009142,-158.0009142,-62.4417857,180.40399,53,72,6.8,9.1,72,2974.4495,18.56999969,15.323573,2,22019.91022
668_0,186,10,1137.293744,1087.403996,1137.293744,49.889748,257.31366,49,60,8.2,11.4,54,2680.6023,25.51000023,2.6142797,2,64046.302
669_0,231,10,1223.003441,1028.760224,1223.003441,194.243217,188.82936,62,76,5.8,8.6,-56,9654.514,18.30999947,23.828356,2,387462.6733
670_0,191,11,1201.100641,926.0538895,1201.100641,275.0467515,132.31097,47,60,8.2,11.3,24,5176.3076,23.61999893,24.937243,2,623241.7799
671_0,167,11,623.7040048,533.9277288,623.7040048,89.776276,315.24152,61,75,6.4,8.6,-82,4115.002,14.8399992,26.284164,2,343079.9783
672_0,139,10,644.565009,795.7872812,795.7872812,-151.2222722,64.11491,38,53,9.1,12.5,13,9727.446,35.27999878,15.057213,2,213721.8757
673_0,188,10,368.8773866,277.8406421,368.8773866,91.0367445,117.58894,44,55,9.7,11.7,23,1967.9224,19.88999939,10.669971,2,72477.3241
674_0,111,9,1192.249326,348.0249304,1192.249326,844.2243956,310.82318,61,72,6.8,9,9,9355.806,23.01000023,29.697603,2,672662.139
675_0,80,11,28.71719406,133.2633982,133.2633982,-104.5462041,78.68668,51,62,8.3,10.6,-57,1545.0306,22.55999947,37.820213,2,46894.06561
676_0,139,11,889.032265,930.0883685,930.0883685,-41.0561035,20.623083,54,75,6.8,8.5,-7,2528.7505,14.75999928,11.4569645,2,43971.3349
677_0,217,10,720.4966172,463.3900893,720.4966172,257.1065279,151.33142,36,48,10.3,13.3,0,6886.686,24.10000038,32.914017,2,98582.65674
678_0,67,9,985.0702757,611.3357556,985.0702757,373.7345201,49.261765,45,57,8.6,12.1,46,9645.574,22.25,29.880568,2,153796.9077
679_0,181,10,1321.672017,1080.184992,1321.672017,241.487025,347.12646,41,54,8.8,12.4,54,8953.744,32.89999771,2.2840436,2,255980.0233
680_0,200,11,867.0956225,618.8123967,867.0956225,248.2832258,204.20056,54,75,6.8,8.4,-24,2828.921,14.5899992,6.2876606,2,106552.7285
681_0,167,10,845.3095061,462.9303112,845.3095061,382.3791949,310.34152,34,45,11.5,13.5,-9,7380.509,25.07999992,9.925127,2,228074.5522
682_0,166,1,136.7063998,-7.912854146,136.7063998,144.6192539,10.358061,46,59,8.5,11.2,51,9482.034,20.85000038,3.8974166,2,200606.0724
683_0,88,11,829.7272754,891.3981494,891.3981494,-61.670874,24.915997,46,64,7.2,10.9,-92,9586.304,32.16999817,27.632046,2,599974.8423
685_0,243,11,789.3680814,120.1520469,789.3680814,669.2160345,203.31186,36,48,10.3,13.3,-17,6886.686,24.10000038,30.366898,2,98582.65674
686_0,135,11,72.27720358,222.3917464,222.3917464,-150.1145428,17.087713,38,53,9.1,12.5,6,9727.446,35.27999878,11.621847,2,213721.8757
687_0,225,11,1125.20262,1090.489184,1125.20262,34.713436,187.49171,50,69,7.1,9.7,7,6879.1196,31.38999939,19.443882,2,339724.305
688_0,166,11,797.9255132,870.9247084,870.9247084,-72.9991952,348.13284,53,72,6.8,9.1,14,6645.517,22.19999886,5.37908,2,320381.2844
690_0,178,11,191.5251786,644.2315971,644.2315971,-452.7064185,274.60217,51,66,7.2,10.5,-57,8072.5254,29.9299984,22.446407,2,351020.571
691_0,221,10,1114.239719,811.1130314,1114.239719,303.1266876,154.25359,40,51,10.6,12.9,49,7795.7393,17.61999893,36.24503,2,298884.46
692_0,165,11,1143.287075,1048.58471,1143.287075,94.702365,343.7284,54,75,6.8,8.5,-32,4532.0713,16.55999947,6.201664,2,153606.916
693_0,150,11,1380.024935,1033.263824,1380.024935,346.761111,62.73263,59,70,6.9,9.5,12,9050.393,20.89999962,12.34811,2,636317.8454
694_0,185,10,893.153749,908.106172,908.106172,-14.952423,137.15779,53,74,6.8,8.7,0,2412.9514,13.42999935,5.419838,2,5846.11676
695_0,198,10,564.2421327,578.5378628,578.5378628,-14.2957301,262.35706,46,60,8.2,11.5,93,5258.5767,20.04999924,39.401516,2,438076.6129
696_0,155,9,-281.6504883,484.3634577,484.3634577,-766.013946,6.947129,54,75,6.7,8.6,-12,9103.857,13.10999966,7.7473974,2,383689.1101
697_0,165,11,602.5143026,524.7109881,602.5143026,77.8033145,351.7686,34,49,9.6,13.8,-4,5239.053,37.90999985,5.1711297,2,278567.1259
699_0,194,10,1254.870998,979.6253062,1254.870998,275.2456918,135.40836,62,76,5.8,8.6,110,9639.897,20.3599987,12.232196,2,799829.825
700_0,122,6,1079.284984,844.250989,1079.284984,235.033995,110.09805,62,80,5.6,7.8,12,676.19775,27.43000031,44.121395,2,5243.366486
701_0,220,9,1170.662055,1078.793264,1170.662055,91.868791,212.16449,37,53,8.8,13,32,9920.783,33.72999954,13.402596,2,285145.3884
702_0,132,10,1120.750616,1015.468061,1120.750616,105.282555,105.80094,48,58,8.2,11.7,85,7444.8955,34.06999969,36.207123,2,350342.8384
703_0,246,10,804.3357205,781.0645583,804.3357205,23.2711622,198.63716,54,76,6.7,8.3,99,1501.6804,12.47999954,28.577806,2,19535.14777
704_0,173,1,778.824719,468.4396677,778.824719,310.3850513,3.3987405,63,80,6.1,7.5,-28,3219.7556,25.53999901,4.1012297,2,121609.9112
706_0,160,9,112.6795721,-42.06215282,112.6795721,154.7417249,312.79874,54,75,6.7,8.6,63,9103.857,13.43999958,13.811802,2,383689.1101
707_0,233,9,946.3783793,577.741075,946.3783793,368.6373043,241.4885,41,53,10.2,12.4,63,6749.956,19.18999863,34.72014,2,177368.6538
708_0,76,11,985.5383953,868.9430499,985.5383953,116.5953454,2.9594433,47,56,9.3,11.5,2,7942.76,30.25,34.45765,2,257075.6003
710_0,208,10,229.4458336,336.1283689,336.1283689,-106.6825353,227.05756,41,53,8.9,12.7,49,9594.372,33.34999847,13.057527,2,321888.2111
711_0,201,10,1189.891372,978.8093195,1189.891372,211.0820525,256.65533,45,59,8.4,11.4,-69,7063.4434,32.18000031,17.429071,2,471649.5624
712_0,201,10,1055.288907,863.6021402,1055.288907,191.6867668,151.6819,44,57,9.1,11.8,39,3361.447,27.04999924,13.989587,2,60491.20087
713_0,168,0,365.1970096,509.1472671,509.1472671,-143.9502575,73.110085,33,47,10.1,13.7,24,3762.031,35.95999908,5.832189,2,152579.5618
714_0,219,10,964.2517092,557.0774243,964.2517092,407.1742849,168.00426,34,46,11,13.1,18,1587.6958,18.88999939,21.454838,2,47858.23958
715_0,198,11,489.7051427,778.0941569,778.0941569,-288.3890142,215.18352,52,71,7.1,9.4,39,2974.4495,18.56999969,6.307408,2,22019.91022
717_0,185,9,907.2021891,746.1663057,907.2021891,161.0358834,288.22025,43,55,9,12.1,-2,7916.7334,30.38999939,7.0258627,2,256106.0649
718_0,178,9,-983.5335532,-100.7891248,-100.7891248,-882.7444284,301.82294,55,77,6.4,8.1,65,2828.921,15.61999989,11.0017185,2,106552.7285
719_0,183,9,1171.263016,1065.623733,1171.263016,105.639283,143.9976,33,47,10.4,13.6,27,3696.8223,34.89999771,2.5481865,2,163630.5975
720_0,144,1,937.1543456,880.5833219,937.1543456,56.5710237,314.72046,43,58,8.2,11.7,2,7063.4434,33.54999924,21.31853,2,471649.5624
721_0,157,11,1344.825734,1171.148018,1344.825734,173.677716,59.390167,62,79,5.5,8,-1,3706.1006,22.79999924,7.7178373,2,76848.59924
722_0,181,11,1235.605832,1062.957037,1235.605832,172.648795,296.29288,38,53,9.1,12.5,-1,7916.7334,35.27999878,6.0344644,2,256106.0649
724_0,174,9,1025.661725,693.848089,1025.661725,331.813636,99.15368,42,54,9.3,12.5,4,8719.886,19.72999954,9.8388605,2,229936.1864
725_0,251,10,2.999979213,-10.15101558,2.999979213,13.15099479,211.12778,41,51,10.3,13.1,-95,5150.9277,13.17999935,24.473879,2,218530.3234
726_0,211,1,1168.64651,428.9846691,1168.64651,739.6618409,217.63028,43,55,9,12.1,0,4714.2246,25.54999924,16.316383,2,187729.4472
727_0,122,10,884.2910012,866.1171051,884.2910012,18.1738961,106.97377,61,78,6.6,7.9,66,8592.118,23.01000023,42.606457,2,128336.5712
728_0,227,11,802.4953792,686.531746,802.4953792,115.9636332,268.17126,40,51,10.6,12.9,38,7795.7393,17.61999893,47.99594,2,298884.46
729_0,196,10,1088.178741,894.2676584,1088.178741,193.9110826,177.12865,45,57,8.6,12.1,21,9455.58,23.56999969,3.8843474,2,230569.9428
730_0,242,11,1085.375016,830.7178382,1085.375016,254.6571778,226.82054,41,53,9.9,12.4,18,9014.123,16.94999886,35.378426,2,366621.6996
731_0,125,10,71.07894516,-85.57010785,71.07894516,156.649053,337.23978,41,54,8.7,12.8,7,6866.8506,32.86999893,19.759212,2,219313.139
732_0,212,10,377.0011449,272.9206498,377.0011449,104.0804951,169.05577,41,54,8.7,12.8,-19,9771.433,32.86999893,10.74449,2,337816.9362
733_0,203,11,1381.686344,207.5408042,1381.686344,1174.14554,267.591,62,79,5.5,8,20,3706.1006,25.59999847,19.694809,2,76848.59924
736_0,213,11,665.7983479,622.7530855,665.7983479,43.0452624,174.26569,34,49,9.6,13.8,-15,5239.053,37.90999985,13.92238,2,278567.1259
737_0,230,11,807.570896,706.7329622,807.570896,100.8379338,230.09848,54,76,6.7,8.3,-51,2828.921,14.25,17.798958,2,106552.7285
738_0,234,8,277.5882885,308.0887661,308.0887661,-30.5004776,215.46094,56,77,6.4,8.4,-39,6567.1606,13.88000011,21.286776,2,160832.0293
739_0,200,9,88.83266733,34.637067,88.83266733,54.19560033,198.9592,39,55,8.5,12.5,30,5239.053,35.91999817,6.009454,2,278567.1259
741_0,104,10,1205.785663,895.9399888,1205.785663,309.8456742,64.75696,41,53,9.5,12.1,-18,9996.573,33.20999908,23.423885,2,436668.7721
742_0,178,9,726.6144017,449.1712355,726.6144017,277.4431662,295.34503,46,64,7.2,10.9,-130,7363.287,32.16999817,10.683801,2,294627.0363
744_0,146,1,1295.257425,621.8372356,1295.257425,673.4201894,41.934483,61,72,6.8,9,-17,9355.806,23.01000023,12.285221,2,672662.139
745_0,231,9,1077.208229,825.5655986,1077.208229,251.6426304,201.72546,49,60,8,11.3,42,6403.857,31.28999901,19.025227,2,436176.3999
746_0,105,9,1024.643884,989.3550335,1024.643884,35.2888505,75.8615,50,69,7.1,9.7,40,5912.651,31.38999939,28.047806,2,251558.0101
748_0,186,11,925.6841787,900.0416526,925.6841787,25.6425261,181.37599,55,77,6.4,8.1,-96,2461.5295,16.25,1.6439644,2,132157.7218
749_0,173,4,-321.8699224,-531.9225214,-321.8699224,210.052599,79.237175,54,75,6.7,8.5,31,3230.9253,14.48999977,3.6409557,2,141803.8525
751_0,252,5,617.4328049,419.7503395,617.4328049,197.6824654,193.3193,37,53,9.3,12.9,-82,10054.722,37.06999969,46.425426,2,193234.0858
752_0,235,9,964.9685807,622.8548896,964.9685807,342.1136911,239.90703,40,51,10.6,12.9,-42,8176.421,21.48999977,33.381744,2,857398.2266
753_0,207,11,625.8868869,998.0146037,998.0146037,-372.1277168,255.41637,61,74,6.4,8.8,1,9497.333,20.82999992,21.925531,2,582508.001
754_0,156,11,23.86445115,-78.76411349,23.86445115,102.6285646,91.91868,54,75,6.8,8.4,3,2528.7505,14.86999989,16.444452,2,43971.3349
755_0,184,9,878.895165,533.3439215,878.895165,345.5512435,275.16528,38,53,10.1,12.2,54,867.3507,29.15999985,9.625132,2,5179.3479
756_0,239,10,1111.192305,865.9572535,1111.192305,245.2350515,178.68513,44,56,9,12.2,25,5150.9277,18.35000038,36.69753,2,218530.3234
757_0,235,10,2642.09381,2034.404259,2642.09381,607.689551,219.66255,41,53,8.9,12.7,14,9594.372,33.34999847,24.59519,2,321888.2111
758_0,210,10,1165.991013,1037.890367,1165.991013,128.100646,260.13788,48,58,8.2,11.7,51,7444.8955,29.92000008,39.67548,2,350342.8384
759_0,239,10,1012.245481,570.89903,1012.245481,441.346451,221.50879,34,49,9.6,13.8,-51,3261.1924,36.88999939,30.870724,2,80901.00543
760_0,117,11,983.1127564,813.8233749,983.1127564,169.2893815,104.44928,61,78,6.6,7.9,-70,9347.974,22.64999962,43.690723,2,320128.9899
762_0,183,11,716.6026176,679.2493093,716.6026176,37.3533083,203.43575,39,53,9,12.6,-2,4669.361,27.92000008,3.318239,2,158245.9322
763_0,201,10,1031.90696,917.0849465,1031.90696,114.8220135,160.27136,54,75,6.8,8.4,-28,2828.921,14.25,9.390428,2,106552.7285
764_0,232,10,1237.388028,1041.095019,1237.388028,196.293009,230.66022,40,51,10.6,12.9,56,7795.7393,21.48999977,29.35074,2,298884.46
766_0,232,11,1126.343904,447.7777286,1126.343904,678.5661754,240.20589,48,62,7.8,11.1,14,9200.956,34.98999786,30.174082,2,460623.6304
767_0,187,10,1151.179482,483.7609394,1151.179482,667.4185426,128.97156,51,64,7.5,10.8,-41,4882.8223,21.01000023,22.545645,2,152197.5562
768_0,200,9,89.09984709,184.2758762,184.2758762,-95.17602911,193.13191,49,62,7.7,11.1,-127,1358.4735,27.29999924,7.6588235,2,14561.67285
769_0,141,1,945.7394869,808.2523828,945.7394869,137.4871041,60.11063,43,54,9.4,12.7,47,7780.3975,21.56999969,15.581612,2,261285.6555
772_0,217,10,1009.547098,908.4737383,1009.547098,101.0733597,225.74582,41,51,10.1,13.2,23,7306.9526,25.17000008,13.790788,2,171873.9293
773_0,215,9,1145.40973,586.0880422,1145.40973,559.3216878,241.57835,61,74,6.2,8.9,20,9715.495,19.25,17.223644,2,630853.6157
774_0,242,10,290.1767845,355.578655,355.578655,-65.4018705,174.3873,46,60,8.2,11.5,-50,6635.1235,18.96999931,29.301388,2,397878.3645
775_0,230,9,184.225415,88.83242555,184.225415,95.39298945,236.163,56,77,6.4,8.4,29,3888.807,13.69999981,28.305773,2,120906.4837
776_0,205,10,853.1946703,748.1241603,853.1946703,105.07051,195.13492,48,61,7.9,11.5,-1,4657,20.39999962,9.232515,2,67130.39044
777_0,120,10,126.2584351,77.95523591,126.2584351,48.30319919,31.11853,41,54,8.7,12.8,-94,9920.783,32.20000076,16.981686,2,285145.3884
779_0,197,10,170.3966147,-125.7507361,170.3966147,296.1473508,190.76248,39,55,8.5,12.5,19,4958.7007,37.90999985,6.3752613,2,315023.5209
780_0,107,11,444.5200708,465.9572675,465.9572675,-21.4371967,68.53053,43,54,9.4,12.7,-81,9645.574,21.56999969,22.263695,2,153796.9077
782_0,185,10,383.7969543,-151.8357755,383.7969543,535.6327298,254.01326,38,49,10.5,12.8,-50,9669.137,13.64999962,0.80757535,2,410094.6182
783_0,246,11,767.7577023,781.5490596,781.5490596,-13.7913573,186.68262,43,54,9.4,12.7,32,7390.278,23.42000008,33.120438,2,163419.5043
784_0,187,10,491.3833556,680.1877094,680.1877094,-188.8043538,200.40028,41,54,8.7,12.8,-17,6471.5796,30.23999977,6.1198792,2,213073.4619
785_0,101,11,714.2053756,770.7009539,770.7009539,-56.4955783,321.49323,43,56,8.9,12.2,-55,9606.4,18.34000015,35.680077,2,497663.9528
787_0,209,11,1161.026743,1026.661393,1161.026743,134.36535,154.902,52,71,7.1,9.4,-83,2974.4495,14.48999977,32.71798,2,22019.91022
788_0,156,1,1191.869974,604.8071874,1191.869974,587.0627866,53.401436,40,53,10.3,12.3,16,9606.4,18.30999947,9.739663,2,497663.9528
789_0,164,11,1175.534609,1080.1355,1175.534609,95.399109,116.1603,51,62,7.8,10.9,69,6074.3643,29.23999977,27.43856,2,416960.1324
790_0,232,12,851.9547787,646.40863,851.9547787,205.5461487,230.81552,61,76,6.8,8.1,-134,5720.753,23.03999901,30.16209,2,116140.0109
791_0,171,8,268.1249912,605.2409031,605.2409031,-337.1159119,26.83798,52,72,6.8,9.3,-70,3477.3884,16.23999977,2.589764,2,624368.0019
792_0,174,11,30.11015477,-124.2813003,30.11015477,154.3914551,332.05594,53,72,6.8,9.1,14,6645.517,22.19999886,3.2653625,2,320381.2844
793_0,150,1,893.3641071,508.7258232,893.3641071,384.6382839,98.11327,41,53,9.5,12.1,-84,9956.53,30.95999908,16.38726,2,421550.2112
794_0,185,10,1115.76918,945.7549518,1115.76918,170.0142282,226.96771,34,49,10.4,12.9,20,1281.528,23.34000015,2.259091,2,35917.05777
