year,ecoregion,state,severity,struccond,hectares_burned,lsr_hectares_burned,region_hectares,region_lsr_hectares,region_og_hectares,region_lsr_og_hectares,yr_group
2005,Coast Range,Oregon,Very high,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Very low / unburned,Sparse,1.08,0.9,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Low,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Low / moderate,Sparse,0.09,0.09,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Moderate / high,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,High,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Very high,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Very low / unburned,Open,1.08,0.9,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Low,Open,0.18,0.09,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Low / moderate,Open,0.36,0.36,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Moderate / high,Open,0.09,0.09,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,High,Open,0.09,0.0,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Very high,Open,0.09,0.0,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Very low / unburned,Sapling/pole - moderate/closed,15.12,10.71,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Low,Sapling/pole - moderate/closed,4.59,3.15,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Low / moderate,Sapling/pole - moderate/closed,7.47,5.67,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Moderate / high,Sapling/pole - moderate/closed,6.48,5.22,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,High,Sapling/pole - moderate/closed,2.16,1.62,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Very high,Sapling/pole - moderate/closed,1.8,1.35,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Very low / unburned,Small/medium tree - moderate/closed,81.81,54.54,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Low,Small/medium tree - moderate/closed,19.35,14.85,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Low / moderate,Small/medium tree - moderate/closed,31.32,22.41,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Moderate / high,Small/medium tree - moderate/closed,15.84,8.91,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,High,Small/medium tree - moderate/closed,1.71,0.63,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Very high,Small/medium tree - moderate/closed,0.81,0.27,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Very low / unburned,Large tree - moderate/closed,72.18,31.77,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Low,Large tree - moderate/closed,11.61,6.39,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Low / moderate,Large tree - moderate/closed,14.85,8.46,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Moderate / high,Large tree - moderate/closed,5.49,2.25,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,High,Large tree - moderate/closed,1.53,0.63,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Very high,Large tree - moderate/closed,1.26,0.36,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Very low / unburned,Large/giant tree - moderate/closed,68.13,33.3,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Low,Large/giant tree - moderate/closed,19.26,10.98,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Low / moderate,Large/giant tree - moderate/closed,23.76,11.7,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Moderate / high,Large/giant tree - moderate/closed,12.6,4.86,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,High,Large/giant tree - moderate/closed,2.43,0.72,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Coast Range,Oregon,Very high,Large/giant tree - moderate/closed,0.99,0.09,2358035.030915044,353348.44332383265,425467.17000000004,149460.03,1985 - 2019
2005,Olympic Peninsula,Washington,Very low / unburned,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low / moderate,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Moderate / high,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,High,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very high,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very low / unburned,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low / moderate,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Moderate / high,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,High,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very high,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very low / unburned,Open,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low,Open,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low / moderate,Open,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Moderate / high,Open,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,High,Open,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very high,Open,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very low / unburned,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low / moderate,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Moderate / high,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,High,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very high,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very low / unburned,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low / moderate,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Moderate / high,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,High,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very high,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very low / unburned,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low / moderate,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Moderate / high,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,High,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very high,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very low / unburned,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Low / moderate,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Moderate / high,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,High,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Olympic Peninsula,Washington,Very high,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,332333.1,64951.47,1985 - 2019
2005,Western Cascades,Oregon,Very low / unburned,Nonforest,0.0,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low,Nonforest,0.0,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low / moderate,Nonforest,0.09,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Moderate / high,Nonforest,0.0,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,High,Nonforest,0.09,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very high,Nonforest,0.0,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very low / unburned,Sparse,0.18,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low,Sparse,0.0,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low / moderate,Sparse,0.0,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Moderate / high,Sparse,0.09,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,High,Sparse,0.18,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very high,Sparse,0.09,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very low / unburned,Open,0.72,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low,Open,0.0,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low / moderate,Open,0.9,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Moderate / high,Open,0.9,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,High,Open,0.54,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very high,Open,0.0,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very low / unburned,Sapling/pole - moderate/closed,0.45,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low,Sapling/pole - moderate/closed,0.18,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low / moderate,Sapling/pole - moderate/closed,1.53,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Moderate / high,Sapling/pole - moderate/closed,1.62,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,High,Sapling/pole - moderate/closed,1.26,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very high,Sapling/pole - moderate/closed,1.17,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very low / unburned,Small/medium tree - moderate/closed,5.94,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low,Small/medium tree - moderate/closed,2.79,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low / moderate,Small/medium tree - moderate/closed,8.46,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Moderate / high,Small/medium tree - moderate/closed,13.32,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,High,Small/medium tree - moderate/closed,14.13,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very high,Small/medium tree - moderate/closed,27.45,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very low / unburned,Large tree - moderate/closed,1.26,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low,Large tree - moderate/closed,0.18,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low / moderate,Large tree - moderate/closed,0.9,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Moderate / high,Large tree - moderate/closed,4.41,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,High,Large tree - moderate/closed,4.14,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very high,Large tree - moderate/closed,5.22,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very low / unburned,Large/giant tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low,Large/giant tree - moderate/closed,0.0,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Low / moderate,Large/giant tree - moderate/closed,0.09,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Moderate / high,Large/giant tree - moderate/closed,0.27,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,High,Large/giant tree - moderate/closed,0.54,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Oregon,Very high,Large/giant tree - moderate/closed,1.71,0.0,2894036.740370086,539256.5354734417,890552.07,242382.87,1985 - 2019
2005,Western Cascades,Washington,Very low / unburned,Nonforest,0.09,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low,Nonforest,0.09,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low / moderate,Nonforest,0.09,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Moderate / high,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,High,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very high,Nonforest,0.09,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very low / unburned,Sparse,2.61,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low,Sparse,0.54,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low / moderate,Sparse,0.81,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Moderate / high,Sparse,0.27,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,High,Sparse,0.09,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very high,Sparse,0.36,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very low / unburned,Open,0.63,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low,Open,0.18,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low / moderate,Open,0.18,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Moderate / high,Open,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,High,Open,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very high,Open,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very low / unburned,Sapling/pole - moderate/closed,1.17,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low,Sapling/pole - moderate/closed,0.09,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low / moderate,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Moderate / high,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,High,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very high,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very low / unburned,Small/medium tree - moderate/closed,3.24,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low,Small/medium tree - moderate/closed,0.18,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low / moderate,Small/medium tree - moderate/closed,0.18,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Moderate / high,Small/medium tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,High,Small/medium tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very high,Small/medium tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very low / unburned,Large tree - moderate/closed,0.36,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low,Large tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low / moderate,Large tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Moderate / high,Large tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,High,Large tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very high,Large tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very low / unburned,Large/giant tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low,Large/giant tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Low / moderate,Large/giant tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Moderate / high,Large/giant tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,High,Large/giant tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2005,Western Cascades,Washington,Very high,Large/giant tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,705339.18,178408.8,1985 - 2019
2006,Coast Range,Oregon,Very low / unburned,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Low,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Low / moderate,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Moderate / high,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,High,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Very high,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Very low / unburned,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Low,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Low / moderate,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Moderate / high,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,High,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Very high,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Very low / unburned,Open,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Low,Open,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Low / moderate,Open,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Moderate / high,Open,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,High,Open,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Very high,Open,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Very low / unburned,Sapling/pole - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Low,Sapling/pole - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Low / moderate,Sapling/pole - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Moderate / high,Sapling/pole - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,High,Sapling/pole - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Very high,Sapling/pole - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Very low / unburned,Small/medium tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Low,Small/medium tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
2006,Coast Range,Oregon,Low / moderate,Small/medium tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,425740.94999999995,150712.29,1985 - 2019
